timestamp,angle_real,angle_calculated,error
38.606330353,2.9000000953674316,4.601327896118164,1.7013278007507324
38.680653283,2.9000000953674316,5.097774982452393,2.197774887084961
38.798378128,3.5999999046325684,5.097774982452393,1.4977750778198242
38.871954035,3.5999999046325684,5.56495475769043,1.9649548530578613
39.005000729,4.099999904632568,5.56495475769043,1.4649548530578613
39.079923983,4.099999904632568,6.07731294631958,1.9773130416870117
39.270565709,4.099999904632568,6.65325927734375,2.5532593727111816
39.493802982,4.099999904632568,7.308680057525635,3.2086801528930664
39.597361114,5.699999809265137,7.308680057525635,1.608680248260498
39.685004821,5.699999809265137,8.015021324157715,2.315021514892578
39.802880472,6.400000095367432,8.015021324157715,1.6150212287902832
39.88484149,6.400000095367432,8.437941551208496,2.0379414558410645
40.088080482,6.400000095367432,9.114381790161133,2.714381694793701
40.282675409,6.400000095367432,9.510478973388672,3.1104788780212402
40.402800729,7.900000095367432,9.510478973388672,1.6104788780212402
40.482717598,7.900000095367432,10.01844310760498,2.118443012237549
40.604725945,8.399999618530273,10.01844310760498,1.618443489074707
40.680658613,8.399999618530273,10.559537887573242,2.1595382690429688
40.804062601,9.0,10.559537887573242,1.5595378875732422
40.886470963,9.0,11.129067420959473,2.1290674209594727
41.005185725,9.600000381469727,11.129067420959473,1.529067039489746
41.084302734,9.600000381469727,11.720260620117188,2.120260238647461
41.20416865,10.300000190734863,11.720260620117188,1.4202604293823242
41.287386112,10.300000190734863,12.517046928405762,2.2170467376708984
41.495213355,10.300000190734863,13.374807357788086,3.0748071670532227
41.604639683,11.600000381469727,13.374807357788086,1.7748069763183594
41.699262593,11.600000381469727,13.992287635803223,2.392287254333496
41.804151887,12.199999809265137,13.992287635803223,1.792287826538086
41.901132468,12.199999809265137,14.848949432373047,2.64894962310791
41.999894378,12.949999809265137,14.848949432373047,1.8989496231079102
42.101536056,12.949999809265137,15.5470609664917,2.5970611572265625
42.204057766,13.699999809265137,15.5470609664917,1.8470611572265625
42.303402185,13.699999809265137,16.35717010498047,2.657170295715332
42.503071429,13.699999809265137,16.725265502929688,3.025265693664551
42.699707288,13.699999809265137,17.409212112426758,3.709212303161621
42.90065236,13.699999809265137,18.222187042236328,4.522187232971191
43.005084063,16.149999618530273,18.222187042236328,2.0721874237060547
43.107365511,16.149999618530273,18.82195472717285,2.671955108642578
43.205312467,16.799999237060547,18.82195472717285,2.0219554901123047
43.307155815,16.799999237060547,19.646759033203125,2.846759796142578
43.405211143,17.700000762939453,19.646759033203125,1.9467582702636719
43.50714301,17.700000762939453,20.754640579223633,3.0546398162841797
43.604283392,18.799999237060547,20.754640579223633,1.954641342163086
43.704250613,18.799999237060547,21.75551414489746,2.955514907836914
43.804418465,18.450000762939453,21.75551414489746,3.305513381958008
43.91900025,18.450000762939453,22.671396255493164,4.221395492553711
44.105132962,18.450000762939453,23.682340621948242,5.232339859008789
44.305436416,18.450000762939453,24.497591018676758,6.047590255737305
44.5048369,18.450000762939453,24.97602653503418,6.526025772094727
44.71005086,18.450000762939453,25.717573165893555,7.267572402954102
44.91000947,18.450000762939453,26.297277450561523,7.84727668762207
45.103139145,18.450000762939453,26.693572998046875,8.243572235107422
45.204561141,19.11500072479248,26.693572998046875,7.5785722732543945
45.303938542,19.11500072479248,27.26190185546875,8.14690113067627
45.51300161,19.11500072479248,27.5822811126709,8.467280387878418
45.714213992,19.11500072479248,28.254762649536133,9.139761924743652
45.91575064,19.11500072479248,29.007408142089844,9.892407417297363
46.114161341,19.11500072479248,29.7423152923584,10.627314567565918
46.205008332,20.013500690460205,29.7423152923584,9.728814601898193
46.323083222,20.013500690460205,30.515668869018555,10.50216817855835
46.399059754,20.93215069770813,30.515668869018555,9.583518171310423
46.525062482,20.93215069770813,31.248760223388672,10.31660952568054
46.720268622,20.93215069770813,31.826984405517578,10.894833707809447
46.803521209,21.888935627937318,31.826984405517578,9.93804877758026
46.918757125,21.888935627937318,32.46696853637695,10.578032908439635
47.12417393,21.888935627937318,32.967044830322266,11.078109202384947
47.206470512,22.850042065143587,32.967044830322266,10.117002765178679
47.32672728,22.850042065143587,33.56035614013672,10.710314074993132
47.51727143,22.850042065143587,34.133358001708984,11.283315936565398
47.724467657,22.850042065143587,34.66336441040039,11.813322345256804
47.804329687,23.90503801121712,34.66336441040039,10.758326399183272
47.922005296,23.90503801121712,35.01311111450195,11.108073103284834
48.003075815,24.89453413380146,35.01311111450195,10.118576980700492
48.128183126,24.89453413380146,35.61152267456055,10.716988540759086
48.203666184,25.845080873009206,35.61152267456055,9.766441801551341
48.332386044,25.845080873009206,36.21214294433594,10.367062071326732
48.404609892,26.73057286200223,36.21214294433594,9.481570082333707
48.542312026,26.73057286200223,36.56630325317383,9.835730391171598
48.604533645,27.567515423214118,36.56630325317383,8.99878782995971
48.731395875,27.567515423214118,37.00898742675781,9.441472003543694
48.928767236,27.567515423214118,37.70147705078125,10.133961627567132
49.130368698,27.567515423214118,38.08550262451172,10.5179872012976
49.335883843,27.567515423214118,38.763336181640625,11.195820758426507
49.534588322,27.567515423214118,39.11336898803711,11.545853564822991
49.748982122,27.567515423214118,39.576602935791016,12.009087512576897
49.80103664,28.59076380459876,39.576602935791016,10.985839131192254
49.938386387,28.59076380459876,40.042259216308594,11.451495411709832
50.00156439,29.571687576726777,40.042259216308594,10.470571639581816
50.136106466,29.571687576726777,40.81550598144531,11.243818404718535
50.203139902,30.524518666466207,40.81550598144531,10.290987314979105
50.334611827,30.524518666466207,41.10942077636719,10.58490210990098
50.538006053,30.524518666466207,41.18084716796875,10.656328501502543
50.733090012,30.524518666466207,41.99148941040039,11.466970743934183
50.803463614,31.457066647231695,41.99148941040039,10.534422763168696
50.937929394,31.457066647231695,42.44375228881836,10.986685641586664
50.999257177,32.36635990621458,42.44375228881836,10.077392382603776
51.139400595,32.36635990621458,43.13308334350586,10.766723437291276
51.344623562,32.36635990621458,43.969139099121094,11.60277919290651
51.538023191,32.36635990621458,44.40433883666992,12.037978930455338
51.75578478,32.36635990621458,44.89459991455078,12.528240008336198
51.802664934,33.369724068181014,44.89459991455078,11.524875846369767
51.941352865,33.369724068181014,45.31087112426758,11.941147056086564
51.998983225,34.36775150877502,45.31087112426758,10.943119615492556
52.157089738,34.36775150877502,46.07394027709961,11.706188768324587
52.341669017,34.36775150877502,46.715572357177734,12.347820848402712
52.39842737,35.42597643419147,46.715572357177734,11.289595922986265
52.545821121,35.42597643419147,47.75533676147461,12.32936032728314
52.758627617,35.42597643419147,48.390228271484375,12.964251837292906
52.797239762,32.350378798401714,48.390228271484375,16.03984947308266
52.961537817,32.350378798401714,48.95964813232422,16.609269333922505
53.143831858,32.350378798401714,49.76860427856445,17.41822548016274
53.344938152,32.350378798401714,50.64168930053711,18.291310502135396
53.391811735,34.01534091856154,50.64168930053711,16.626348381975568
53.54710722,34.01534091856154,51.53218460083008,17.516843682268536
53.603279156,35.60380697929328,51.53218460083008,15.928377621536796
53.753869383,35.60380697929328,52.21082305908203,16.60701607978875
53.953994935,35.60380697929328,52.98503112792969,17.381224148636406
54.16539626,35.60380697929328,54.13548278808594,18.531675808792656
54.353832955,35.60380697929328,55.03124237060547,19.427435391312187
54.562470221,35.60380697929328,55.765933990478516,20.162127011185234
54.758572336,35.60380697929328,56.551673889160156,20.947866909866875
54.957169024,35.60380697929328,57.33565902709961,21.731852047806328
55.157190383,35.60380697929328,57.754337310791016,22.150530331497734
55.355575509,35.60380697929328,58.29973602294922,22.695929043655937
55.563751761,35.60380697929328,59.17427444458008,23.570467465286796
55.764141736,35.60380697929328,59.32554626464844,23.721739285355156
55.961387446,35.60380697929328,59.617183685302734,24.013376706009453
56.159195662,35.60380697929328,59.61054611206055,24.006739132767265
56.359578384,35.60380697929328,59.66423416137695,24.06042718208367
56.569003719,35.60380697929328,59.678855895996094,24.075048916702812
56.776808703,35.60380697929328,59.50605392456055,23.902246945267265
56.969130047,35.60380697929328,59.374359130859375,23.770552151566093
57.168056558,35.60380697929328,59.05451583862305,23.450708859329765
57.362571026,35.60380697929328,58.33497619628906,22.73116921699578
57.572372904,35.60380697929328,57.80429458618164,22.20048760688836
57.772541814,35.60380697929328,57.350738525390625,21.746931546097343
57.970256865,35.60380697929328,56.63835906982422,21.034552090530937
58.182216944,35.60380697929328,55.8981819152832,20.29437493598992
58.370016087,35.60380697929328,55.03617858886719,19.432371609573906
58.575285327,35.60380697929328,54.209197998046875,18.605391018753593
58.597923649,32.57742629662274,54.209197998046875,21.631771701424135
58.777622531,32.57742629662274,53.19575500488281,20.618328708260073
58.975280736,32.57742629662274,51.927921295166016,19.350494998543276
59.17374831,32.57742629662274,50.836849212646484,18.259422916023745
59.371813434,32.57742629662274,49.998661041259766,17.421234744637026
59.572169323,32.57742629662274,48.9287109375,16.35128464087726
59.779123312,32.57742629662274,48.013893127441406,15.436466830818667
59.994823803,32.57742629662274,47.30036544799805,14.722939151375307
60.187270797,32.57742629662274,46.54157638549805,13.964150088875307
60.378223012,32.57742629662274,45.88010025024414,13.302673953621401
60.574755188,32.57742629662274,45.45588302612305,12.878456729500307
60.799701405,32.57742629662274,45.09532928466797,12.517902988045229
60.976426955,32.57742629662274,44.2340202331543,11.656593936531557
61.19662205,32.57742629662274,43.480342864990234,10.902916568367495
61.204019494,33.569683666960465,43.480342864990234,9.91065919802977
61.384888565,33.569683666960465,42.731842041015625,9.16215837405516
61.576324418,33.569683666960465,41.70198440551758,8.132300738557113
61.783327791,33.569683666960465,40.895469665527344,7.325785998566879
61.984672637,33.569683666960465,40.309410095214844,6.739726428254379
