timestamp,angle_real_hitch,error_hitch,angle_real_beta,error_beta,angle_calculated
8.678,-1.27,1.66,-1.27,1.66,0.38
8.689,-1.27,1.62,-1.27,1.62,0.35
8.721,-1.27,1.64,-1.27,1.64,0.37
8.724,-1.27,1.64,-1.27,1.64,0.37
8.727,-1.27,1.64,-1.27,1.64,0.37
8.757,-1.27,1.67,-1.27,1.67,0.40
8.774,-1.27,1.67,-1.27,1.67,0.40
8.779,-1.27,1.67,-1.27,1.67,0.40
8.789,-1.27,1.68,-1.27,1.68,0.41
8.825,-1.27,1.68,-1.27,1.68,0.41
8.829,-1.27,1.68,-1.27,1.68,0.41
8.833,-1.27,1.67,-1.27,1.67,0.40
8.862,-1.27,1.67,-1.27,1.67,0.40
8.875,-1.27,1.67,-1.27,1.67,0.40
8.876,-1.27,1.67,-1.27,1.67,0.40
8.892,-1.27,1.68,-1.27,1.68,0.41
8.926,-1.27,1.68,-1.27,1.68,0.41
8.931,-1.27,1.68,-1.27,1.68,0.41
8.935,-1.27,1.67,-1.27,1.67,0.39
8.965,-1.27,1.67,-1.27,1.67,0.40
8.977,-1.27,1.67,-1.27,1.67,0.40
8.982,-1.27,1.67,-1.27,1.67,0.40
8.998,-1.27,1.71,-1.27,1.71,0.44
9.027,-1.27,1.71,-1.27,1.71,0.44
9.031,-1.27,1.71,-1.27,1.71,0.44
9.034,-1.27,1.69,-1.27,1.69,0.42
9.065,-1.27,1.71,-1.27,1.71,0.44
9.079,-1.27,1.71,-1.27,1.71,0.44
9.084,-1.27,1.71,-1.27,1.71,0.44
9.100,-1.27,1.75,-1.27,1.75,0.48
9.129,-1.27,1.75,-1.27,1.75,0.48
9.132,-1.27,1.75,-1.27,1.75,0.48
9.137,-1.27,1.71,-1.27,1.71,0.44
9.168,-1.27,1.71,-1.27,1.71,0.44
9.179,-1.27,1.71,-1.27,1.71,0.44
9.181,-1.27,1.71,-1.27,1.71,0.44
9.205,-1.27,1.68,-1.27,1.68,0.41
9.229,-1.27,1.68,-1.27,1.68,0.41
9.233,-1.27,1.68,-1.27,1.68,0.41
9.243,-1.27,1.67,-1.27,1.67,0.40
9.273,-1.27,1.63,-1.27,1.63,0.36
9.281,-1.27,1.63,-1.27,1.63,0.36
9.285,-1.27,1.63,-1.27,1.63,0.36
9.308,-1.27,1.66,-1.27,1.66,0.39
9.332,-1.27,1.66,-1.27,1.66,0.39
9.335,-1.27,1.66,-1.27,1.66,0.39
9.342,-1.27,1.60,-1.27,1.60,0.33
9.377,-1.27,1.62,-1.27,1.62,0.35
9.382,-1.27,1.62,-1.27,1.62,0.35
9.386,-1.27,1.62,-1.27,1.62,0.35
9.413,-1.27,1.69,-1.27,1.69,0.42
9.433,-1.27,1.69,-1.27,1.69,0.42
9.438,-1.27,1.69,-1.27,1.69,0.42
9.445,-1.27,1.70,-1.27,1.70,0.43
9.481,-1.27,1.68,-1.27,1.68,0.41
9.485,-1.27,1.68,-1.27,1.68,0.41
9.488,-1.27,1.68,-1.27,1.68,0.41
9.518,-1.27,1.69,-1.27,1.69,0.42
9.534,-1.27,1.69,-1.27,1.69,0.42
9.538,-1.27,1.69,-1.27,1.69,0.42
9.548,-1.27,1.68,-1.27,1.68,0.41
9.584,-1.27,1.65,-1.27,1.65,0.38
9.587,-1.27,1.65,-1.27,1.65,0.38
9.589,-1.27,1.65,-1.27,1.65,0.38
9.616,-1.27,1.68,-1.27,1.68,0.41
9.636,-1.27,1.68,-1.27,1.68,0.41
9.641,-1.27,1.68,-1.27,1.68,0.41
9.654,-1.27,1.72,-1.27,1.72,0.45
9.687,-1.27,1.72,-1.27,1.72,0.45
9.690,-1.27,1.72,-1.27,1.72,0.45
9.694,-1.27,1.73,-1.27,1.73,0.46
9.720,-1.27,1.67,-1.27,1.67,0.40
9.738,-1.27,1.67,-1.27,1.67,0.40
9.741,-1.27,1.67,-1.27,1.67,0.40
9.758,-1.27,1.67,-1.27,1.67,0.40
9.788,-1.27,1.67,-1.27,1.67,0.40
9.792,-1.27,1.67,-1.27,1.67,0.40
9.795,-1.27,1.66,-1.27,1.66,0.39
9.824,-1.27,1.60,-1.27,1.60,0.33
9.838,-1.27,1.60,-1.27,1.60,0.33
9.843,-1.27,1.60,-1.27,1.60,0.33
9.861,-1.27,1.60,-1.27,1.60,0.33
9.890,-1.27,1.60,-1.27,1.60,0.33
9.893,-1.27,1.60,-1.27,1.60,0.33
9.897,-1.27,1.63,-1.27,1.63,0.36
9.929,-1.27,1.60,-1.27,1.60,0.33
9.939,-1.27,1.60,-1.27,1.60,0.33
9.941,-1.27,1.60,-1.27,1.60,0.33
9.965,-1.27,1.69,-1.27,1.69,0.42
9.991,-1.27,1.69,-1.27,1.69,0.42
9.994,-1.27,1.69,-1.27,1.69,0.42
9.998,-1.27,1.73,-1.27,1.73,0.46
10.032,-1.27,1.76,-1.27,1.76,0.49
10.041,-1.27,1.76,-1.27,1.76,0.49
10.045,-1.27,1.76,-1.27,1.76,0.49
10.068,-1.27,1.74,-1.27,1.74,0.47
10.092,-1.27,1.74,-1.27,1.74,0.47
10.096,-1.27,1.74,-1.27,1.74,0.47
10.100,-1.27,1.72,-1.27,1.72,0.45
10.137,-1.27,1.64,-1.27,1.64,0.37
10.142,-1.27,1.64,-1.27,1.64,0.37
10.145,-1.27,1.64,-1.27,1.64,0.37
10.168,-1.27,1.58,-1.27,1.58,0.31
10.193,-1.27,1.58,-1.27,1.58,0.31
10.197,-1.27,1.58,-1.27,1.58,0.31
10.207,-1.27,1.57,-1.27,1.57,0.30
10.247,-1.27,1.52,-1.27,1.52,0.25
10.250,-1.27,1.52,-1.27,1.52,0.25
10.253,-1.27,1.52,-1.27,1.52,0.25
10.274,-1.27,1.64,-1.27,1.64,0.37
10.297,-1.27,1.64,-1.27,1.64,0.37
10.300,-1.27,1.64,-1.27,1.64,0.37
10.308,-1.27,1.71,-1.27,1.71,0.44
10.346,-1.27,1.74,-1.27,1.74,0.47
10.350,-1.27,1.74,-1.27,1.74,0.47
10.354,-1.27,1.74,-1.27,1.74,0.47
10.377,-1.27,1.78,-1.27,1.78,0.51
10.399,-1.27,1.78,-1.27,1.78,0.51
10.403,-1.27,1.78,-1.27,1.78,0.51
10.414,-1.27,1.75,-1.27,1.75,0.48
10.445,-1.27,1.71,-1.27,1.71,0.44
10.450,-1.27,1.71,-1.27,1.71,0.44
10.454,-1.27,1.71,-1.27,1.71,0.44
10.481,-1.27,1.70,-1.27,1.70,0.43
10.500,-1.27,1.70,-1.27,1.70,0.43
10.504,-1.27,1.70,-1.27,1.70,0.43
10.516,-1.27,1.63,-1.27,1.63,0.36
10.548,-1.27,1.60,-1.27,1.60,0.33
10.551,-1.27,1.60,-1.27,1.60,0.33
10.554,-1.27,1.60,-1.27,1.60,0.33
10.584,-1.27,1.60,-1.27,1.60,0.33
10.602,-1.27,1.60,-1.27,1.60,0.33
10.607,-1.27,1.60,-1.27,1.60,0.33
10.623,-1.27,1.64,-1.27,1.64,0.36
10.653,-1.27,1.64,-1.27,1.64,0.36
10.657,-1.27,1.64,-1.27,1.64,0.36
10.661,-1.27,1.65,-1.27,1.65,0.38
10.691,-1.27,1.73,-1.27,1.73,0.46
10.703,-1.27,1.73,-1.27,1.73,0.46
10.707,-1.27,1.73,-1.27,1.73,0.46
10.720,-1.27,1.72,-1.27,1.72,0.45
10.754,-1.27,1.72,-1.27,1.72,0.45
10.757,-1.27,1.72,-1.27,1.72,0.45
10.761,-1.27,1.76,-1.27,1.76,0.49
10.794,-1.27,1.75,-1.27,1.75,0.47
10.805,-1.27,1.75,-1.27,1.75,0.47
10.809,-1.27,1.75,-1.27,1.75,0.47
10.825,-1.27,1.70,-1.27,1.70,0.43
10.855,-1.27,1.70,-1.27,1.70,0.43
10.859,-1.27,1.70,-1.27,1.70,0.43
10.863,-1.27,1.70,-1.27,1.70,0.43
10.896,-1.27,1.65,-1.27,1.65,0.38
10.905,-1.27,1.65,-1.27,1.65,0.38
10.907,-1.27,1.65,-1.27,1.65,0.38
10.929,-1.27,1.60,-1.27,1.60,0.33
10.956,-1.27,1.60,-1.27,1.60,0.33
10.959,-1.27,1.60,-1.27,1.60,0.33
10.964,-1.27,1.63,-1.27,1.63,0.35
10.996,-1.27,1.59,-1.27,1.59,0.32
11.007,-1.27,1.59,-1.27,1.59,0.32
11.011,-1.27,1.59,-1.27,1.59,0.32
11.033,-1.27,1.63,-1.27,1.63,0.36
11.057,-1.27,1.63,-1.27,1.63,0.36
11.061,-1.27,1.63,-1.27,1.63,0.36
11.068,-1.27,1.68,-1.27,1.68,0.41
11.102,-1.27,1.68,-1.27,1.68,0.41
11.108,-1.27,1.68,-1.27,1.68,0.41
11.111,-1.27,1.68,-1.27,1.68,0.41
11.136,-1.27,1.68,-1.27,1.68,0.41
11.158,-1.27,1.68,-1.27,1.68,0.41
11.161,-1.27,1.68,-1.27,1.68,0.41
11.172,-1.27,1.66,-1.27,1.66,0.39
11.204,-1.27,1.69,-1.27,1.69,0.42
11.209,-1.27,1.69,-1.27,1.69,0.42
11.212,-1.27,1.69,-1.27,1.69,0.42
11.242,-1.27,1.68,-1.27,1.68,0.41
11.260,-1.27,1.68,-1.27,1.68,0.41
11.265,-1.27,1.68,-1.27,1.68,0.41
11.274,-1.27,1.66,-1.27,1.66,0.39
11.310,-1.27,1.69,-1.27,1.69,0.42
11.314,-1.27,1.69,-1.27,1.69,0.42
11.316,-1.27,1.69,-1.27,1.69,0.42
11.345,-1.27,1.64,-1.27,1.64,0.37
11.361,-1.27,1.64,-1.27,1.64,0.37
11.366,-1.27,1.64,-1.27,1.64,0.37
11.380,-1.27,1.71,-1.27,1.71,0.44
11.413,-1.27,1.71,-1.27,1.71,0.44
11.416,-1.27,1.69,-1.27,1.69,0.42
11.419,-1.27,1.69,-1.27,1.69,0.42
11.448,-1.27,1.71,-1.27,1.71,0.44
11.464,-1.27,1.71,-1.27,1.71,0.44
11.469,-1.27,1.71,-1.27,1.71,0.44
11.480,-1.27,1.68,-1.27,1.68,0.41
11.515,-1.27,1.68,-1.27,1.68,0.41
11.518,-1.27,1.68,-1.27,1.68,0.41
11.519,-1.27,1.66,-1.27,1.66,0.39
11.550,-1.27,1.64,-1.27,1.64,0.37
11.565,-1.27,1.64,-1.27,1.64,0.37
11.569,-1.27,1.64,-1.27,1.64,0.37
11.584,-1.27,1.64,-1.27,1.64,0.37
11.616,-1.27,1.64,-1.27,1.64,0.37
11.618,-1.27,1.64,-1.27,1.64,0.37
11.620,-1.27,1.67,-1.27,1.67,0.40
11.652,-1.27,1.69,-1.27,1.69,0.42
11.666,-1.27,1.69,-1.27,1.69,0.42
11.670,-1.27,1.69,-1.27,1.69,0.42
11.690,-1.27,1.69,-1.27,1.69,0.42
11.718,-1.27,1.69,-1.27,1.69,0.42
11.722,-1.27,1.69,-1.27,1.69,0.42
11.727,-1.27,1.70,-1.27,1.70,0.43
11.758,-1.27,1.73,-1.27,1.73,0.46
11.768,-1.27,1.73,-1.27,1.73,0.46
11.770,-1.27,1.73,-1.27,1.73,0.46
11.794,-1.27,1.69,-1.27,1.69,0.42
11.820,-1.27,1.69,-1.27,1.69,0.42
11.824,-1.27,1.69,-1.27,1.69,0.42
11.828,-1.27,1.71,-1.27,1.71,0.44
11.860,-1.27,1.65,-1.27,1.65,0.38
11.870,-1.27,1.65,-1.27,1.65,0.38
11.871,-1.27,1.65,-1.27,1.65,0.38
11.896,-1.27,1.65,-1.27,1.65,0.38
11.921,-1.27,1.65,-1.27,1.65,0.38
11.925,-1.27,1.65,-1.27,1.65,0.38
11.928,-1.27,1.68,-1.27,1.68,0.41
11.964,-1.27,1.67,-1.27,1.67,0.40
11.972,-1.27,1.67,-1.27,1.67,0.40
11.976,-1.27,1.67,-1.27,1.67,0.40
12.001,-1.27,1.66,-1.27,1.66,0.39
12.022,-1.27,1.66,-1.27,1.66,0.39
12.026,-1.27,1.66,-1.27,1.66,0.39
12.034,-1.27,1.66,-1.27,1.66,0.39
12.068,-1.27,1.68,-1.27,1.68,0.41
12.073,-1.27,1.68,-1.27,1.68,0.41
12.077,-1.27,1.68,-1.27,1.68,0.41
12.101,-1.27,1.65,-1.27,1.65,0.38
12.124,-1.27,1.65,-1.27,1.65,0.38
12.128,-1.27,1.65,-1.27,1.65,0.38
12.137,-1.27,1.69,-1.27,1.69,0.42
12.174,-1.27,1.62,-1.27,1.62,0.35
12.179,-1.27,1.62,-1.27,1.62,0.35
12.182,-1.27,1.62,-1.27,1.62,0.35
12.206,-1.27,1.64,-1.27,1.64,0.37
12.225,-1.27,1.64,-1.27,1.64,0.37
12.229,-1.27,1.64,-1.27,1.64,0.37
12.242,-1.27,1.64,-1.27,1.64,0.37
12.276,-1.27,1.64,-1.27,1.64,0.37
12.280,-1.27,1.64,-1.27,1.64,0.37
12.283,-1.27,1.64,-1.27,1.64,0.37
12.309,-1.27,1.66,-1.27,1.66,0.39
12.326,-1.27,1.66,-1.27,1.66,0.39
12.331,-1.27,1.66,-1.27,1.66,0.39
12.346,-1.27,1.65,-1.27,1.65,0.38
12.377,-1.27,1.65,-1.27,1.65,0.38
12.381,-1.27,1.65,-1.27,1.65,0.38
12.384,-1.27,1.70,-1.27,1.70,0.43
12.413,-1.27,1.68,-1.27,1.68,0.41
12.428,-1.27,1.68,-1.27,1.68,0.41
12.433,-1.27,1.68,-1.27,1.68,0.41
12.450,-1.27,1.69,-1.27,1.69,0.42
12.479,-1.27,1.69,-1.27,1.69,0.42
12.482,-1.27,1.69,-1.27,1.69,0.42
12.485,-1.27,1.67,-1.27,1.67,0.40
12.516,-1.27,1.66,-1.27,1.66,0.39
12.529,-1.27,1.66,-1.27,1.66,0.39
12.533,-1.27,1.66,-1.27,1.66,0.39
12.553,-1.27,1.68,-1.27,1.68,0.41
12.580,-1.27,1.68,-1.27,1.68,0.41
12.584,-1.27,1.68,-1.27,1.68,0.41
12.588,-1.27,1.70,-1.27,1.70,0.43
12.621,-1.27,1.69,-1.27,1.69,0.42
12.631,-1.27,1.69,-1.27,1.69,0.42
12.636,-1.27,1.69,-1.27,1.69,0.42
12.653,-1.27,1.63,-1.27,1.63,0.36
12.682,-1.27,1.63,-1.27,1.63,0.36
12.684,-1.27,1.63,-1.27,1.63,0.36
12.688,-1.27,1.62,-1.27,1.62,0.35
12.727,-1.27,1.62,-1.27,1.62,0.35
12.732,-1.27,1.62,-1.27,1.62,0.35
12.735,-1.27,1.62,-1.27,1.62,0.35
12.760,-1.27,1.63,-1.27,1.63,0.36
12.783,-1.27,1.63,-1.27,1.63,0.36
12.786,-1.27,1.63,-1.27,1.63,0.36
12.795,-1.27,1.69,-1.27,1.69,0.42
12.830,-1.27,1.64,-1.27,1.64,0.37
12.833,-1.27,1.64,-1.27,1.64,0.37
12.837,-1.27,1.64,-1.27,1.64,0.37
12.860,-1.27,1.67,-1.27,1.67,0.40
12.884,-1.27,1.67,-1.27,1.67,0.40
12.885,-1.27,1.67,-1.27,1.67,0.40
12.899,-1.27,1.66,-1.27,1.66,0.39
12.929,-1.27,1.68,-1.27,1.68,0.41
12.934,-1.27,1.68,-1.27,1.68,0.41
12.937,-1.27,1.68,-1.27,1.68,0.41
12.966,-1.27,1.66,-1.27,1.66,0.39
12.986,-1.27,1.66,-1.27,1.66,0.39
12.989,-1.27,1.66,-1.27,1.66,0.39
13.006,-1.27,1.63,-1.27,1.63,0.36
13.038,-1.27,1.63,-1.27,1.63,0.36
13.041,-1.27,1.63,-1.27,1.63,0.36
13.045,-1.27,1.67,-1.27,1.67,0.40
13.077,-1.27,1.69,-1.27,1.69,0.42
13.089,-1.27,1.69,-1.27,1.69,0.42
13.094,-1.27,1.69,-1.27,1.69,0.42
13.117,-1.27,1.67,-1.27,1.67,0.40
13.151,-1.27,1.67,-1.27,1.67,0.40
13.154,-1.27,1.67,-1.27,1.67,0.40
13.178,-1.27,1.67,-1.27,1.67,0.40
13.203,-1.27,1.65,-1.27,1.65,0.37
13.206,-1.27,1.65,-1.27,1.65,0.37
13.210,-1.27,1.65,-1.27,1.65,0.37
13.226,-1.27,1.62,-1.27,1.62,0.35
13.263,-1.27,1.60,-1.27,1.60,0.33
13.266,-1.27,1.60,-1.27,1.60,0.33
13.268,-1.27,1.60,-1.27,1.60,0.33
13.324,-1.27,1.60,-1.27,1.60,0.33
13.327,-1.27,1.60,-1.27,1.60,0.33
13.344,-1.27,1.67,-1.27,1.67,0.40
13.352,-1.27,1.64,-1.27,1.64,0.36
13.370,-1.27,1.65,-1.27,1.65,0.38
13.374,-1.27,1.65,-1.27,1.65,0.38
13.376,-1.27,1.65,-1.27,1.65,0.38
13.397,-1.27,1.65,-1.27,1.65,0.38
13.427,-1.27,1.65,-1.27,1.65,0.38
13.431,-1.27,1.65,-1.27,1.65,0.38
13.434,-1.27,1.64,-1.27,1.64,0.37
13.455,-1.27,1.65,-1.27,1.65,0.38
13.480,-1.27,1.65,-1.27,1.65,0.38
13.482,-1.27,1.65,-1.27,1.65,0.38
13.484,-1.27,1.63,-1.27,1.63,0.36
13.518,-1.27,1.64,-1.27,1.64,0.37
13.531,-1.27,1.64,-1.27,1.64,0.37
13.536,-1.27,1.64,-1.27,1.64,0.37
13.553,-1.27,1.70,-1.27,1.70,0.43
13.581,-1.27,1.70,-1.27,1.70,0.43
13.586,-1.27,1.70,-1.27,1.70,0.43
13.590,-1.27,1.67,-1.27,1.67,0.40
13.621,-1.27,1.68,-1.27,1.68,0.41
13.631,-1.27,1.68,-1.27,1.68,0.41
13.636,-1.27,1.68,-1.27,1.68,0.41
13.660,-1.27,1.64,-1.27,1.64,0.37
13.683,-1.27,1.64,-1.27,1.64,0.37
13.686,-1.27,1.64,-1.27,1.64,0.37
13.694,-1.27,1.66,-1.27,1.66,0.39
13.728,-1.27,1.65,-1.27,1.65,0.38
13.734,-1.27,1.65,-1.27,1.65,0.38
13.737,-1.27,1.65,-1.27,1.65,0.38
13.758,-1.27,1.65,-1.27,1.65,0.38
13.784,-1.27,1.65,-1.27,1.65,0.38
13.787,-1.27,1.65,-1.27,1.65,0.38
13.794,-1.27,1.65,-1.27,1.65,0.37
13.829,-1.27,1.69,-1.27,1.69,0.42
13.835,-1.27,1.69,-1.27,1.69,0.42
13.839,-1.27,1.69,-1.27,1.69,0.42
13.861,-1.27,1.65,-1.27,1.65,0.38
13.885,-1.27,1.65,-1.27,1.65,0.38
13.887,-1.27,1.65,-1.27,1.65,0.38
13.897,-1.27,1.68,-1.27,1.68,0.41
13.934,-1.27,1.66,-1.27,1.66,0.39
13.937,-1.27,1.66,-1.27,1.66,0.39
13.940,-1.27,1.66,-1.27,1.66,0.39
13.965,-1.27,1.66,-1.27,1.66,0.39
13.987,-1.27,1.66,-1.27,1.66,0.39
13.990,-1.27,1.66,-1.27,1.66,0.39
14.000,-1.27,1.66,-1.27,1.66,0.39
14.033,-1.27,1.64,-1.27,1.64,0.37
14.037,-1.27,1.64,-1.27,1.64,0.37
14.041,-1.27,1.64,-1.27,1.64,0.37
14.069,-1.27,1.66,-1.27,1.66,0.39
14.088,-1.27,1.66,-1.27,1.66,0.39
14.093,-1.27,1.66,-1.27,1.66,0.39
14.105,-1.27,1.69,-1.27,1.69,0.42
14.137,-1.27,1.64,-1.27,1.64,0.37
14.141,-1.27,1.64,-1.27,1.64,0.37
14.144,-1.27,1.64,-1.27,1.64,0.37
14.176,-1.27,1.68,-1.27,1.68,0.41
14.189,-1.27,1.68,-1.27,1.68,0.41
14.195,-1.27,1.68,-1.27,1.68,0.41
14.208,-1.27,1.69,-1.27,1.69,0.42
14.239,-1.27,1.69,-1.27,1.69,0.42
14.242,-1.27,1.69,-1.27,1.69,0.42
14.245,-1.27,1.68,-1.27,1.68,0.41
14.277,-1.27,1.66,-1.27,1.66,0.39
14.290,-1.27,1.66,-1.27,1.66,0.39
14.291,-1.27,1.66,-1.27,1.66,0.39
14.308,-1.27,1.68,-1.27,1.68,0.41
14.341,-1.27,1.68,-1.27,1.68,0.41
14.343,-1.27,1.68,-1.27,1.68,0.41
14.345,-1.27,1.65,-1.27,1.65,0.38
14.384,-1.27,1.66,-1.27,1.66,0.39
14.392,-1.27,1.66,-1.27,1.66,0.39
14.393,-1.27,1.66,-1.27,1.66,0.39
14.413,-1.27,1.67,-1.27,1.67,0.40
14.442,-1.27,1.67,-1.27,1.67,0.40
14.444,-1.27,1.67,-1.27,1.67,0.40
14.448,-1.27,1.66,-1.27,1.66,0.39
14.484,-1.27,1.70,-1.27,1.70,0.43
14.493,-1.27,1.70,-1.27,1.70,0.43
14.495,-1.27,1.70,-1.27,1.70,0.43
14.516,-1.27,1.68,-1.27,1.68,0.41
14.544,-1.27,1.68,-1.27,1.68,0.41
14.545,-1.27,1.68,-1.27,1.68,0.41
14.552,-1.27,1.66,-1.27,1.66,0.39
14.584,-1.27,1.69,-1.27,1.69,0.42
14.594,-1.27,1.69,-1.27,1.69,0.42
14.595,-1.27,1.69,-1.27,1.69,0.42
14.626,-1.27,1.65,-1.27,1.65,0.38
14.645,-1.27,1.65,-1.27,1.65,0.38
14.650,-1.27,1.65,-1.27,1.65,0.38
14.659,-1.27,1.68,-1.27,1.68,0.41
14.688,-1.27,1.63,-1.27,1.63,0.36
14.697,-1.27,1.63,-1.27,1.63,0.36
14.700,-1.27,1.63,-1.27,1.63,0.36
14.724,-1.27,1.70,-1.27,1.70,0.43
14.747,-1.27,1.70,-1.27,1.70,0.43
14.751,-1.27,1.70,-1.27,1.70,0.43
14.760,-1.27,1.67,-1.27,1.67,0.40
14.795,-1.27,1.65,-1.27,1.65,0.38
14.797,-1.27,1.65,-1.27,1.65,0.38
14.799,-1.27,1.65,-1.27,1.65,0.38
14.830,-1.27,1.66,-1.27,1.66,0.39
14.849,-1.27,1.66,-1.27,1.66,0.39
14.854,-1.27,1.66,-1.27,1.66,0.39
14.864,-1.27,1.66,-1.27,1.66,0.39
14.897,-1.27,1.67,-1.27,1.67,0.40
14.899,-1.27,1.67,-1.27,1.67,0.40
14.900,-1.27,1.67,-1.27,1.67,0.40
14.932,-1.27,1.67,-1.27,1.67,0.39
14.950,-1.27,1.67,-1.27,1.67,0.39
14.955,-1.27,1.67,-1.27,1.67,0.39
14.965,-1.27,1.69,-1.27,1.69,0.42
15.000,-1.27,1.69,-1.27,1.69,0.42
15.004,-1.27,1.69,-1.27,1.69,0.42
15.008,-1.27,1.65,-1.27,1.65,0.38
15.040,-1.27,1.66,-1.27,1.66,0.39
15.051,-1.27,1.66,-1.27,1.66,0.39
15.055,-1.27,1.66,-1.27,1.66,0.39
15.069,-1.27,1.64,-1.27,1.64,0.37
15.103,-1.27,1.64,-1.27,1.64,0.37
15.106,-1.27,1.64,-1.27,1.64,0.37
15.109,-1.27,1.65,-1.27,1.65,0.38
15.136,-1.27,1.63,-1.27,1.63,0.36
15.153,-1.27,1.63,-1.27,1.63,0.36
15.158,-1.27,1.63,-1.27,1.63,0.36
15.173,-1.27,1.68,-1.27,1.68,0.41
15.203,-1.27,1.68,-1.27,1.68,0.41
15.206,-1.27,1.68,-1.27,1.68,0.41
15.208,-1.27,1.64,-1.27,1.64,0.37
15.241,-1.27,1.63,-1.27,1.63,0.35
15.254,-1.27,1.63,-1.27,1.63,0.35
15.257,-1.27,1.63,-1.27,1.63,0.35
15.277,-1.27,1.66,-1.27,1.66,0.39
15.305,-1.27,1.66,-1.27,1.66,0.39
15.307,-1.27,1.66,-1.27,1.66,0.39
15.314,-1.27,1.66,-1.27,1.66,0.39
15.346,-1.27,1.69,-1.27,1.69,0.42
15.355,-1.27,1.69,-1.27,1.69,0.42
15.357,-1.27,1.69,-1.27,1.69,0.42
15.382,-1.27,1.64,-1.27,1.64,0.37
15.406,-1.27,1.64,-1.27,1.64,0.37
15.410,-1.27,1.64,-1.27,1.64,0.37
15.414,-1.27,1.63,-1.27,1.63,0.36
15.449,-1.27,1.57,-1.27,1.57,0.30
15.457,-1.27,1.57,-1.27,1.57,0.30
15.461,-1.27,1.57,-1.27,1.57,0.30
15.484,-1.27,1.70,-1.27,1.70,0.43
15.508,-1.27,1.70,-1.27,1.70,0.43
15.512,-1.27,1.70,-1.27,1.70,0.43
15.516,-1.27,1.70,-1.27,1.70,0.43
15.554,-1.27,1.76,-1.27,1.76,0.49
15.558,-1.27,1.76,-1.27,1.76,0.49
15.560,-1.27,1.76,-1.27,1.76,0.49
15.589,-1.27,1.74,-1.27,1.74,0.47
15.609,-1.27,1.74,-1.27,1.74,0.47
15.614,-1.27,1.74,-1.27,1.74,0.47
15.621,-1.27,1.78,-1.27,1.78,0.51
15.657,-1.27,1.80,-1.27,1.80,0.53
15.661,-1.27,1.80,-1.27,1.80,0.53
15.665,-1.27,1.80,-1.27,1.80,0.53
15.689,-1.27,1.79,-1.27,1.79,0.52
15.711,-1.27,1.79,-1.27,1.79,0.52
15.715,-1.27,1.79,-1.27,1.79,0.52
15.725,-1.27,1.76,-1.27,1.76,0.49
15.761,-1.27,1.78,-1.27,1.78,0.51
15.764,-1.27,1.78,-1.27,1.78,0.51
15.765,-1.27,1.78,-1.27,1.78,0.51
15.794,-1.27,1.76,-1.27,1.76,0.49
15.812,-1.27,1.76,-1.27,1.76,0.49
15.817,-1.27,1.76,-1.27,1.76,0.49
15.830,-1.27,1.74,-1.27,1.74,0.47
15.862,-1.27,1.74,-1.27,1.74,0.47
15.865,-1.27,1.74,-1.27,1.74,0.47
15.868,-1.27,1.72,-1.27,1.72,0.45
15.896,-1.27,1.74,-1.27,1.74,0.47
15.913,-1.27,1.74,-1.27,1.74,0.47
15.915,-1.27,1.74,-1.27,1.74,0.47
15.932,-1.27,1.78,-1.27,1.78,0.51
15.963,-1.27,1.78,-1.27,1.78,0.51
15.967,-1.27,1.78,-1.27,1.78,0.51
15.972,-1.27,1.79,-1.27,1.79,0.52
16.003,-1.27,1.83,-1.27,1.83,0.56
16.014,-1.27,1.83,-1.27,1.83,0.56
16.018,-1.27,1.83,-1.27,1.83,0.56
16.038,-1.27,1.86,-1.27,1.86,0.59
16.064,-1.27,1.86,-1.27,1.86,0.59
16.068,-1.27,1.86,-1.27,1.86,0.59
16.071,-1.27,1.87,-1.27,1.87,0.60
16.105,-1.27,1.82,-1.27,1.82,0.55
16.116,-1.27,1.82,-1.27,1.82,0.55
16.122,-1.27,1.82,-1.27,1.82,0.55
16.140,-1.27,1.83,-1.27,1.83,0.55
16.167,-1.27,1.83,-1.27,1.83,0.55
16.170,-1.27,1.83,-1.27,1.83,0.55
16.174,-1.27,1.77,-1.27,1.77,0.50
16.208,-1.27,1.77,-1.27,1.77,0.50
16.217,-1.27,1.77,-1.27,1.77,0.50
16.221,-1.27,1.77,-1.27,1.77,0.50
16.240,-1.27,1.81,-1.27,1.81,0.54
16.268,-1.27,1.81,-1.27,1.81,0.54
16.272,-1.27,1.81,-1.27,1.81,0.54
16.278,-1.27,1.82,-1.27,1.82,0.55
16.315,-1.27,1.81,-1.27,1.81,0.54
16.318,-1.27,1.81,-1.27,1.81,0.54
16.321,-1.27,1.81,-1.27,1.81,0.54
16.345,-1.27,1.81,-1.27,1.81,0.54
16.370,-1.27,1.81,-1.27,1.81,0.54
16.373,-1.27,1.81,-1.27,1.81,0.54
16.381,-1.27,1.84,-1.27,1.84,0.57
16.417,-1.27,1.82,-1.27,1.82,0.55
16.421,-1.27,1.82,-1.27,1.82,0.55
16.423,-1.27,1.82,-1.27,1.82,0.55
16.448,-1.27,1.84,-1.27,1.84,0.57
16.471,-1.27,1.84,-1.27,1.84,0.57
16.475,-1.27,1.84,-1.27,1.84,0.57
16.485,-1.27,1.82,-1.27,1.82,0.55
16.518,-1.27,1.81,-1.27,1.81,0.54
16.521,-1.27,1.81,-1.27,1.81,0.54
